file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-28-B0400-S02-E02-T02.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E02-T02.c3d,B0400,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1905,7.62,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E03-T01.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E03-T01.c3d,B0400,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,3031,12.124,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E03-T02.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E03-T02.c3d,B0400,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2204,8.816,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E04-T01.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E04-T01.c3d,B0400,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2004,8.016,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S02-E04-T02.c3d,atletas\B0400\2017-03-28-B0400-S02\2017-03-28-B0400-S02-E04-T02.c3d,B0400,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1957,7.828,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E01-T01.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E01-T01.c3d,B0400,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2063,8.252,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E01-T02.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E01-T02.c3d,B0400,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2034,8.136,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E02-T01.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E02-T01.c3d,B0400,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2991,11.964,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E02-T02.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E02-T02.c3d,B0400,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1993,7.972,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E03-T01.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E03-T01.c3d,B0400,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,3288,13.152,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E03-T02.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E03-T02.c3d,B0400,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2247,8.988,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E04-T01.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E04-T01.c3d,B0400,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2267,9.068,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S03-E04-T02.c3d,atletas\B0400\2017-03-28-B0400-S03\2017-03-28-B0400-S03-E04-T02.c3d,B0400,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2008,8.032,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E01-T01.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E01-T01.c3d,B0400,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2265,9.06,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E01-T02.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E01-T02.c3d,B0400,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2022,8.088,74,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E02-T01.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E02-T01.c3d,B0400,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2184,8.736,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E02-T02.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E02-T02.c3d,B0400,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2334,9.336,74,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E03-T01.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E03-T01.c3d,B0400,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2688,10.752,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E03-T02.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E03-T02.c3d,B0400,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,3265,13.06,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E04-T01.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E04-T01.c3d,B0400,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2183,8.732,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S04-E04-T02.c3d,atletas\B0400\2017-03-28-B0400-S04\2017-03-28-B0400-S04-E04-T02.c3d,B0400,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2202,8.808,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E01-T01.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E01-T01.c3d,B0400,S05,E01,T01,250.0,mm,deg,N,Nmm,W,148,4396,17.584,48,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E01-T02.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E01-T02.c3d,B0400,S05,E01,T02,250.0,mm,deg,N,Nmm,W,148,3045,12.18,48,B0400,B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E02-T01.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E02-T01.c3d,B0400,S05,E02,T01,250.0,mm,deg,N,Nmm,W,152,3666,14.664,48,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E02-T02.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E02-T02.c3d,B0400,S05,E02,T02,250.0,mm,deg,N,Nmm,W,152,2772,11.088,48,Tarcza|B0400,Tarcza|B0400,4,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E03-T01.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E03-T01.c3d,B0400,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3633,14.532,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E03-T02.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E03-T02.c3d,B0400,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,3099,12.396,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E04-T01.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E04-T01.c3d,B0400,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3363,13.452,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0400-S05-E04-T02.c3d,atletas\B0400\2017-03-28-B0400-S05\2017-03-28-B0400-S05-E04-T02.c3d,B0400,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3766,15.064,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E01-T01.c3d,B0401,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1742,6.968,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E01-T02.c3d,B0401,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1595,6.38,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E02-T01.c3d,B0401,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2014,8.056,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E02-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E02-T02.c3d,B0401,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2411,9.644,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E03-T01.c3d,B0401,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2572,10.288,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E03-T02.c3d,B0401,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,3189,12.756,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E04-T01.c3d,B0401,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,3260,13.04,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E04-T02.c3d,B0401,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,4058,16.232,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E01-T01.c3d,B0401,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1489,5.956,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E01-T02.c3d,B0401,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1690,6.76,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E02-T01.c3d,B0401,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1748,6.992,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E02-T02.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E02-T02.c3d,B0401,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1420,5.68,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E03-T01.c3d,B0401,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2004,8.016,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E03-T02.c3d,B0401,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1957,7.828,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E04-T01.c3d,B0401,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,3031,12.124,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E04-T02.c3d,B0401,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2204,8.816,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E01-T01.c3d,B0401,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1705,6.82,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E01-T02.c3d,B0401,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1775,7.1,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E02-T01.c3d,B0401,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1996,7.984,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E02-T02.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E02-T02.c3d,B0401,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1630,6.52,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E03-T01.c3d,B0401,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2267,9.068,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E03-T02.c3d,B0401,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2008,8.032,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E04-T01.c3d,B0401,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,3288,13.152,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S03-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S03\2017-03-28-B0401-S03-E04-T02.c3d,B0401,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2247,8.988,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E01-T01.c3d,B0401,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1468,5.872,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E01-T02.c3d,B0401,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1850,7.4,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E02-T01.c3d,B0401,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1820,7.28,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E02-T02.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E02-T02.c3d,B0401,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1801,7.204,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E03-T01.c3d,B0401,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2183,8.732,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E03-T02.c3d,B0401,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2202,8.808,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E04-T01.c3d,B0401,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2688,10.752,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S04-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S04\2017-03-28-B0401-S04-E04-T02.c3d,B0401,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,3265,13.06,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E01-T01.c3d,B0401,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2450,9.8,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E01-T02.c3d,B0401,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2683,10.732,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E02-T01.c3d,B0401,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,3053,12.212,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E03-T01.c3d,B0401,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3363,13.452,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E03-T02.c3d,B0401,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,3766,15.064,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E04-T01.c3d,B0401,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3633,14.532,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S05-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S05\2017-03-28-B0401-S05-E04-T02.c3d,B0401,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3099,12.396,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E01-T01.c3d,B0402,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1830,7.32,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E01-T02.c3d,B0402,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2311,9.244,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E02-T01.c3d,B0402,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1732,6.928,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E02-T02.c3d,B0402,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2016,8.064,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E03-T01.c3d,B0402,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2007,8.028,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E03-T02.c3d,B0402,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,1821,7.284,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E04-T01.c3d,B0402,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,3466,13.864,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S01-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S01\2017-03-28-B0402-S01-E04-T02.c3d,B0402,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1679,6.716,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E01-T01.c3d,B0402,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2305,9.22,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E02-T01.c3d,B0402,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1868,7.472,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E02-T02.c3d,B0402,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2884,11.536,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E03-T01.c3d,B0402,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2055,8.22,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E03-T02.c3d,B0402,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1664,6.656,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E04-T01.c3d,B0402,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2016,8.064,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E04-T02.c3d,B0402,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2160,8.64,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E01-T01.c3d,B0402,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2379,9.516,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E01-T02.c3d,B0402,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2587,10.348,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E02-T01.c3d,B0402,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2268,9.072,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E02-T02.c3d,B0402,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,2789,11.156,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E03-T01.c3d,B0402,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2359,9.436,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E03-T02.c3d,B0402,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2183,8.732,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E04-T01.c3d,B0402,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1861,7.444,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E04-T02.c3d,B0402,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1810,7.24,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E01-T01.c3d,B0402,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2661,10.644,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E01-T02.c3d,B0402,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2267,9.068,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E02-T01.c3d,B0402,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2218,8.872,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
